EBIT,IE,EBIT - IE,WC/TA,TL/TA,EBIT/IE,NOCF/CL,RE/TA,NP/S,EBIT/TA,S/TA,TA(t)/TA(t-1),NP(t)/NP(t-1),R/Not-R
23167822400,,23167822400,"0,302903738","0,654659571",,"0,01473955085","0,090426639","0,025683674","0,0043902","1,238018327","0,981219253","1,26569134300",1
69171118227,815700278,68355417949,"0,372933231","0,137001451","84,7996747","-0,03048083821","0,099905963","-0,1141053087","0,2272240","-0,001678898","1,158638296","0,94991237500",0
71901158624,930301489,70970857135,"-0,111531776","0,377567736","77,28801843","0,04718955228","0,156871259","-0,9509826918","0,1289614","-0,001075965","1,831494251","0,97824108500",0
-25641763327,34891312465,-60533075792,"0,085566677","0,580840907","-0,734903949","-0,1034924247","-0,001947677","-0,874135335","-0,0211626","0,057152433","2,173217548","-1,06107474700",0
60779206455,46758076752,14021129703,"-0,017633991","0,548612582","1,299865407","0,09038128119","-0,011740854","0,130164778","0,0525677","0,093165160","0,954237864","-0,23162757700",0
483224109752,59335959933,423888149819,"-0,045156456","0,731916367","8,143866052","0,008187251368","0,076336659","0,068275448","0,1200255","1,222660905","1,314903010","2,68499798300",0
554509647632,52887980035,501621667597,"-0,054022618","0,746102367","10,48460628","-0,2383261916","0,073853807","0,069755986","0,1028337","1,058745081","1,339364452","1,18495285000",0
554509647632,52887980035,501621667597,"0,017713898","0,746102367","10,48460628","-0,2383261916","0,073853807","0,069755986","0,1028337","1,058745081","1,000000000","1,00000000000",0
677223712949,68380855971,608842856978,"0,131557417","0,609662563","9,903703359","-0,9305652478","0,063792142","0,070315643","0,1008301","1,028698527","1,245569967","1,21993112600",0
1507159626552,-416425845956,1923585472508,"0,124479111","0,405144714","-3,619274935","0,6128235275","0,346549513","0,303825693","0,0734109","0,274701806","1,046256934","0,99626577100",0
1736615896375,-663213132564,2399829028939,"0,061151342","0,486037788","-2,618488403","0,1524627628","0,281642618","0,367552451","0,0545642","0,182543448","1,550233803","1,24622587100",0
2995814131519,-882746948990,3878561080509,"0,080194455","0,433762536","-3,393740567","0,1569132787","0,315634974","0,375096465","0,0883342","0,276339386","1,065590635","1,64623026400",0
2117213505326,-938879965835,3056093471161,"0,132587411","0,405077368","-2,255041733","0,2816770168","0,338060629","0,003251674","0,0606438","0,245470078","1,029418521","0,79270533000",0
153548829124,28129019732,125419809392,"0,010813443","0,451246849","5,458733741","-0,5452077796","0,039873135","0,005262927","0,0270862","0,338561284","1,087883724","0,99625137600",0
251152005114,43777497241,207374507873,"0,029065684","0,390731197","5,7370115","-0,1044141516","0,051988121","0,084673184","0,0332903","0,250347601","1,330822715","1,58323321300",0
131138774498,90510963420,40627811078,"0,188948167","0,363941301","1,448871712","0,4333082767","0,009192196","0,003388925","0,0181198","0,291414584","0,9593119320","0,04469344300",0
141247911603,78363834048,62884077555,"0,171321838","0,030125245","1,802463002","0,2319349541","0,012765153","0,001510826","0,0214275","0,333760901","0,9108177240","4,65059032100",0
83559538481,38417923539,45141614942,"-0,08604372055","0,8388652357","2,175014441","0,02568108622","0,04852458854","0,01853908339","0,03849431856","0,876168312","1,286930872","1,044111534",0
73389603139,30350784063,43038819076,"0,0178402585","0,8544986422","2,418046367","0,06596026384","0,04343669473","0,01963730441","0,03064311509","0,7219428476","1,103321879","0,9629663713",0
58396680809,29955154139,28441526670,"0,1014283116","0,8602335022","1,949470216","0,002370079631","0,03842876678","0,008637838115","0,02420930412","1,081693817","1,00717336","0,6637873124",0
92057150076,42077212990,49979937086,"0,06205020353","0,8601639556","2,187814818","-0,03088747883","0,04359859313","0,01396170453","0,03624303892","1,026661207","1,052996829","1,615411799",0
54214345509,25753403830,28460941679,"0,1318675766","0,5699046015","2,105133204","0,1390731781","0,0589572259","0,0269593093","0,06088692182","1,049292257","1,102746157","0,8163446857",0
45769615664,25797232593,19972383071,"0,1791161493","0,5751686675","1,774206419","-0,1076291462","0,05559803881","0,01924955384","0,04857572187","0,9844935266","1,058200108","0,7089181658",0
52792271815,32647491662,20144780153,"0,1049194599","0,6071462999","1,617039139","-0,04135054676","0,05198918108","0,01605621499","0,05172414163","1,078599286","1,083225953","0,9898943083",0
59356451317,43703290249,15653161068,"0,2006801237","0,5919198862","1,358168938","-0,04444572942","0,06437948771","0,01143078153","0,0586393834","1,070523934","0,9917483216","0,7007618924",0
281275531790,155472537037,125802994753,"0,005230225967","0,7063718136","1,809165382","0,08515087482","0,03084619948","0,01669866295","0,06243937521","1,189873977","1,109213533","0,84641329",0
331062356854,146565542880,184496813974,"-0,108024367","0,7690359782","2,258800741","-0,05662400782","0,02138385832","0,01932011058","0,05604192487","1,197583793","1,31136429","1,527060367",0
374195832648,251806134120,122389698528,"-0,01497702273","0,7325745764","1,486047327","-0,04033369646","0,007200871205","0,01093785325","0,05104436279","1,088214488","1,240950336","0,6383891229",0
422116984582,318142487613,103974496969,"0,09619226987","0,7352315191","1,326817388","0,04860530672","0,009162353939","0,006151738084","0,05567514378","1,266897564","1,034146625","0,6098638539",0
16260372845,16260372845,,"-0,2096885265","0,6177932852",,"0,2419876234","0,08671648299","0,5120943097","0,03731503054","0,1691128745","0,9062773279","2,605096792",0
14550274557,14550274557,,"-0,2849963864","0,5167844881",,"0,3036055755","0,03815809256","0,2674294898","0,03485455172","0,1957758762","0,9579988519","0,5784046892",0
45745321201,13170533768,32574787433,"-0,1643277016","0,4128233844","3,473308068","0,09724358134","0,02897686002","0,3470316407","0,1173209568","0,2173964274","0,9340269307","1,345898789",0
38994226139,23085011337,15909214802,"-0,0470367436","0,4843332827","1,689157764","0,7375596407","0,01693623835","0,1566515091","0,08551391961","0,1673871014","1,169478946","0,4671123942",0
128566980932,81589905555,46977075377,"0,0805916722","0,7256391743","1,57577068","0,004788802149","0,07769207759","0,02887959321","0,06571758108","0,7597270574","1,02442452","0,5923313217",0
74399987952,36489486150,37910501802,"0,1402073815","0,6904479538","2,038943153","0,007890562862","0,07805165837","0,0369285321","0,04014543708","0,5020555393","0,947302751","0,800486369",0
-88024113183,38869072408,-126893185591,"0,01788800391","0,7984614321","-2,264631177","0,09004291204","-0,08166706542","0,0289807224","-0,05086438775","0,6850991656","0,9337941792","-4,113242406",0
50441988069,42913966605,7528021464,"0,0766506274","0,7533451019","1,175421245","0,01600509843","0,0002357011731","0,002288877563","0,02876830997","0,9373362065","1,013187933","-0,02661711697",0
228123272031,8307705699,219815566332,"-0,1093572906","0,7138276591","27,45923848","0,586022577","0,04853982616","0,4295828222","0,05163793371","0,09800948602","1,429792169","1,38714464",0
403884606428,7199256595,396685349833,"-0,18202242","0,7390513551","56,10087668","0,5589052068","0,07270621738","0,4537558188","0,07191197193","0,1269897909","1,271321426","1,739928345",0
276681022612,32502898790,244178123822,"-0,1875157966","0,7578132332","8,512502974","0,414270354","0,06961520693","0,2297930757","0,04367501398","0,1355783989","1,127950956","0,6098550717",0
312725071460,45847784189,266877287271,"-0,007835086528","0,7504261905","6,820941884","0,3461397385","0,05805606136","0,2675890518","0,04492447797","0,117501867","1,09883717","1,108967991",0
-9470281392,21248954257,-30719235649,"0,262958974","0,5001280367","-0,4456822335","0,07818380673","-0,1747182813","0,03339288877","-0,01031067799","1,001568726","0,9052884561","3,762286246",0
23124578873,12577377385,10547201488,"0,1434987941","0,5191379286","1,838585117","0,05261498306","-0,1528123773","0,01128490016","0,02368520989","0,957288687","1,062969823","0,3433419245",0
15286799178,11700820044,3585979134,"0,262546813","0,5027519019","1,306472463","0,1104613284","-0,1565092043","0,0008962601163","0,01619987964","1,163593597","0,9665140632","0,09330457156",0
13075971840,20296071041,-7220099201,"0,1964858179","0,5395922492","0,6442612372","-0,04678531465","-0,1676279015","-0,008277318728","0,01413466743","0,9643885453","0,9803555453","-7,503950116",0
172236582581,47511292,172189071289,"0,208843234","0,401539191","3625,171519","0,8406027655","0,2193232042","0,5301489303","0,1685665336","0,2554820148","1,256968312","1,541701879",0
125406452420,,125406452420,"0,4031432415","0,2772265766",,"3,139174091","0,3146850235","0,3752340278","0,1306431482","0,2577652934","0,9394619635","0,6708843116",0
112403405339,,112403405339,"0,1922723388","0,1471230656",,"10,08956756","0,1532507771","0,4646542624","0,05764010336","0,1142670243","2,031521733","1,115181764",0
217237129808,,217237129808,"0,7197488849","0,1196410738",,"0,2307166282","0,1891651459","1,130826064","0,1097326737","0,07968131833","1,015180757","1,722839636",0
22353131570,1148524982,21204606588,"0,07847445959","0,05405984092","19,46246875","0,1927250277","0,02417707643","0,03648409669","0,00770555551","0,1586212353","1,494840707","22,39398212",0
141126293356,3703721598,137422571758,"0,516964708","0,2206743422","38,10391511","-0,1175688789","0,1463232474","0,2558986054","0,1078053657","0,3952997512","0,451266544","7,887923158",0
-30918179918,6732496913,-37650676831,"-0,06853197739","0,08303859659","-4,592379368","-2,498677804","0,003472806778","-0,05171443024","-0,01135138269","0,3295741585","2,08064313","-0,3505645789",0
19179780690,11794339865,7385440825,"0,3626789512","0,1641325574","1,626185179","-0,1982600214","-0,003425776066","-0,02358400859","0,00644787763","0,1596543104","1,092098211","0,2412654156",0
330533748869,3745330871,326788417998,"0,05442662433","0,6501021739","88,25221596","0,2939457792","0,1220808839","0,07835263827","0,09908036948","1,003110995","1,429257113","1,027662197",0
343413600958,5703670871,337709930087,"-0,07480787113","0,6918293011","60,20922468","-0,08978030616","0,1002115292","0,1233127092","0,07689950619","0,8126618077","1,338646012","1,70679288",0
69443991657,6097601863,63346389794,"0,6753504177","0,5461957582","11,38873826","0,005086368808","0,0947662004","0,04000339584","0,02323509261","0,442341632","0,6692622482","0,1181770961",0
72341151566,6833786084,65507365482,"0,4109678564","0,4580637919","10,58580861","-0,1377600522","0,1059115139","0,05007447511","0,02939447917","0,4312555508","0,8234351085","1,004906853",0
103306237279,15483197934,87823039345,"0,4271868671","0,4645036017","6,672151174","0,3571101361","0,1037264475","0,04314286261","0,1157890747","1,857650309","0,9761350317","0,8036875472",0
97321015602,14881250881,82439764721,"0,04967999041","0,5976504267","6,539841064","-0,2678923536","0,07671718885","0,03148826546","0,08003799124","1,749363937","1,362860774","0,936715005",0
71210556728,30954740124,40255816604,"0,5339205343","0,5304869586","2,300473415","0,2033238585","0,08196466534","0,01530396852","0,06797510232","1,99285258","0,8615570868","0,4770175843",0
44175909805,26324292808,17851616997,"0,5045747294","0,4978397741","1,67814232","0,366330866","0,07217076307","0,0006549411262","0,04624090356","1,536403098","0,9119366704","0,03008796944",0
24110945195,27487347788,-3376402593,"0,01902695459","1,309013345","0,87716521","-0,04546245873","-0,01619997748","-0,202156858","0,0450348545","0,07984993493","0,9473900466","-2,148563767",0
6297667725,25393999795,-19096332070,"-0,4577197582","0,644317253","0,2479982585","0,1275730349","-0,03086669868","-0,7001143546","0,006002718583","0,02890913865","1,959594841","2,457012557",0
-14131217726,23571705087,-37702922813,"0,1461767188","0,6391044628","-0,5994991739","0,0445076307","-0,080873174","-0,3071895326","-0,01545428993","0,1435425392","0,8715629755","1,898810726",0
-46884988499,30093024752,-76978013251,"-0,04243047849","0,7117842492","-1,558001859","-0,04727197442","-0,1693024021","-0,8265501709","-0,05391352571","0,1104021948","0,9510548131","1,968182824",0
2382156066959,255357380678,2126798686281,"0,1561760264","0,6347163752","9,328714371","-0,002803563015","0,109975678","0,3044825882","0,1214767175","0,2830923866","1,015094959","2,14880384",0
1224514393485,505568705520,718945687965,"-0,321106436","1,00787633","2,422053383","0,01689726364","0,0593489271","0,07304325147","0,03953947372","0,1856347712","1,579268042","0,2484303316",0
1742467306524,757108896483,985358410041,"0,2666600033","0,6896601186","2,301475144","-0,138422893","0,05260671503","0,110111673","0,05445328749","0,26415746","1,03325502","2,216482674",0
1399155052269,843167872562,555987179707,"0,1808904595","0,6663541506","1,659402709","0,2529653299","0,05156258483","0,0312062851","0,04558344252","0,4138797401","0,9592199232","0,4259299594",0
26471974426,14407587015,12064387411,"-0,177328549","0,52510244","1,837363495","0,08671972032","0,05906577926","0,01111571376","0,01264801953","0,6209716536","1,462288864","1,495040661",0
49532769809,37194948302,12337821507,"-0,2898513097","0,6909106372","1,331706914","0,1329974406","0,03752463492","0,003976298044","0,01422000058","0,5738819228","1,664290725","0,5502012044",0
120517993246,101812676416,18705316830,"-0,3522145636","0,9348429577","1,183722867","-0,2858262148","0,03556452798","0,004725735974","0,03004971665","0,5318042905","1,151379547","1,26805569",0
103944691008,123670184195,-19725493187,"0,05768339779","0,7318890288","0,840499201","-0,1153444812","0,03317295959","-0,0269833483","0,02768637929","0,2817231316","0,9361051574","-2,831533433",0
1247633727,307286508,940347219,"0,5244202145","0,2512944512","4,060164356","-0,9072931096","0,2439499425","0,04647024273","0,0007410319702","0,00561349027","1,005076207","0,01759681944",0
556451508,35129577,521321931,"0,6174534984","0,3207759187","15,83997177","0,05138364343","0,2211984476","0,1414114288","0,0002994785369","0,001869753886","1,10359941","1,118594035",0
18844234342,,18844234342,"0,7154734594","0,2140471219",,"1,116941978","0,2549586525","4,58099685","0,01176008955","0,002276878572","0,862395033","34,02022291",0
716733193,46772603,669960590,"0,439359912","0,2671965793","15,32378245","-0,3343703922","0,2376413125","0,1029063934","0,0004169095443","0,002275389684","1,072871757","0,02408496903",0
16181905670,,16181905670,"0,1656771373","0,5371721239",,"1,085288482","0,0900566866","0,03248087552","0,1178191656","2,7726065","1,064919847","1,117582658",0
13624955440,,13624955440,"0,164503192","0,5348679061",,"-0,2805953577","0,07224670236","0,03471430688","0,09473839166","2,081179458","1,047117362","0,8400350848",0
17230430466,,17230430466,"0,1431035127","0,5529713487",,"0,05360818524","0,08120868475","0,03368772514","0,1063898971","2,410631303","1,126125144","1,265817523",0
18170969727,,18170969727,"0,2691548624","0,5190496424",,"0,3383332157","0,08771641093","0,03296980403","0,1119950469","2,660507501","1,00180582","1,082086371",0
100013976697,20004337317,80009639380,"-0,02035818013","0,8172426543","4,999614589","-0,02971990646","0,04471199574","0,1049304796","0,03403352323","0,1667531279","1,198109636","2,126381287",0
305882697363,34878655425,271004041938,"0,2560211006","0,7034949756","8,769910813","-0,1107042845","0,1130801072","0,1725388574","0,1073227516","0,4098117169","0,9698606241","3,919268074",0
194082591035,56606086385,137476504650,"0,3787182039","0,6112794462","3,428652349","-0,08696064109","0,0479966421","0,1549724384","0,07658059006","0,308797683","0,8892108649","0,6018135629",0
12544146198,58299638978,-45755492780,"0,3785457357","0,592582942","0,2151667904","-0,04960289519","0,02878528688","-0,2785671213","0,005487458997","0,08450943267","0,901990463","-0,443719473",0
271626869299,11427685495,260199183804,"0,2596153121","0,182742059","23,76919363","2,048578731","0,1217238254","0,1209449344","0,1579096867","0,5257685601","1,034798124","0,6079059181",0
306762614712,10121190775,296641423937,"0,2898034562","0,17145461","30,30894502","-0,7991080213","0,15798344","0,2209280525","0,1719424417","0,6047242408","1,037182988","2,179120926",0
347511157902,8926819457,338584338445,"0,2792168808","0,2298090972","38,92888834","1,379616112","0,1603358368","0,2271481004","0,1687433932","0,5809320762","1,154310469","1,140115521",0
3465692677354,13481539670,3452211137684,"0,3054976213","0,2323485198","257,0695011","1,446697118","0,02204183577","0,02450520769","1,573684553","5,101678122","1,069375897","1,013135113",0
,,,"0,4678205455","0,2336956708",,"0,5760148438","0,28393342","0,07270778514",,"1,681173368","1,017705285","1,048881051",0
,,,"0,3786225484","0,2956108644",,"0,1649020382","0,2754331237","0,05284204724",,"2,018736142","1,138681566","0,9937292349",0
,,,"0,1848081208","0,4359023772",,"0,4260964743","0,2277702286","0,03945300571",,"2,188960865","1,291999834","1,045975126",0
,,,"0,4344968974",1,,"0,1259559366","0,2465785363","0,03209554706",,"2,64304183","0,993775401","0,9761554177",0
,,,"0,4450070062","0,2712358271",,"0,4911133003","0,3241226939","0,09249804829",,"1,035566711","1,16787644","1,05225659",0
,,,"0,6205242602","0,1751849907",,"0,4412505769","0,3836824083","0,08527655762",,"1,24106314","0,9284155279","1,025782493",0
,,,"0,5559013907","0,1708163641",,"-0,1873297832","0,3882982797","0,04509664694",,"1,348043319","1,007506882","0,5787254534",0
,,,"0,5554555743","0,1533256318",,"-0,1308702319","0,3340532014","0,05624607108",,"1,151855194","1,043202325","1,111758664",0
56838317225,15592605552,41245711673,"0,2552802477","0,1661447652","3,645209714","0,1891289341","0,06979490748","0,1878184566","0,04272652381","0,1417823754","1,00089548","2,213277537",1
510123942503,13487506920,496636435583,"-0,1262123673","0,4272711221","37,82195965","-0,8900862705","0,06868210266","0,4510379248","0,2537047356","0,050079263","1,511483751","1,282076548",0
190689947422,122424127308,68265820114,"-0,3010394229","0,8923041528","1,557617372","0,1039101343","0,04129927329","0,2394409462","0,06493597322","0,09510543327","1,460478982","1,472407668",0
177243318745,105462046335,71781272410,"-0,1292779669","0,708663293","1,680636067","-0,03684794461","0,06734757834","0,2508936552","0,07302361396","0,1158834211","0,8265404372","1,055288836",0
9499990962,210181824,9289809138,"0,6962716086","0,1224411645","45,19891769","1,559131028","0,103368926","0,07015119415","0,06026933753","0,7246079032","1,011750033","0,04702914325",0
16840621579,1939249896,14901371683,"0,4974356079","0,2514582481","8,68409049","-0,04239408605","0,09630422899","0,1152796748","0,08767593136","0,6174173315","1,218571326","1,706256737",0
18686603811,1355164694,17331439117,"0,358447414","0,2685558528","13,78917551","0,3487265699","0,1112563104","0,1535550703","0,09517392773","0,5051901381","1,022197128","1,114094737",0
16012201270,1207700087,14804501183,"0,5080326457","0,1696685887","13,2584252","0,1759695577","0,126924815","0,1642159333","0,08801912271","0,4380522655","0,926534552","0,8591793251",0
66960305056,4093901108,62866403948,"0,4248119569","0,3580742128","16,356112","0,7017574911","0,1013874911","0,07479733323","0,1398340164","1,392642772","1,023012288","1,099581365",0
68662582196,2529730610,66132851586,"0,4478166443","0,3433405225","27,14225061","0,3717110453","0,1108309213","0,06355294446","0,1358581784","1,541019193","1,055430774","0,9923106069",0
93490975524,316049097,93174926427,"0,4826531617","0,3068003496","295,8115572","0,1081169195","0,1427030874","0,07367706979","0,1720870649","1,866857555","1,074947167","1,509687023",0
90393807421,470061212,89923746209,"0,4305379688","0,3861132362","192,3022047","1,046287018","0,1399358195","0,06825675619","0,1587887878","1,84916648","1,047845813","0,9615580608",0
-53679415713,12603420261,-66282835974,"0,1188874404","0,3122770076","-4,259114955","0,01665154123","-0,1572503562","-0,5895548847","-0,1277076344","0,2674766775","0,8173270096","-129,0002038",0
-61680865701,6872456984,-68553322685,"-0,05343755273","0,3002399934","-8,975082106","0,1254608412","-0,4272810023","-0,7266987786","-0,1957294827","0,2993504166","0,7497272432","1,03425452",0
-51061827503,6759381597,-57821209100,"-0,1252649311","0,3084506702","-7,554215836","0,2379771081","-0,8181104271","-0,5535997451","-0,2170408599","0,4439524273","0,7465529923","0,8434486738",0
-38088965399,5156039757,-43245005156,"-0,2426896498","0,4200318887","-7,387252076","-0,2343228321","-1,14440176","-0,07033988807","-0,1849250188","2,984597469","0,875484884","0,7478315353",0
18964910361,20217948,18944692413,"0,3436531953","0,1141147494","938,0235008","0,2386956977","0,3553948944","0,1663023299","0,07103122046","0,3760476515","1,063596094","1,40362275",0
19356411342,,19356411342,"0,3654993026","0,1282052267",,"0,6696029491","0,3523244083","0,1851373301","0,07098040184","0,3326556786","1,021374172","1,005848551",0
2152787381,16897223,2135890158,"0,731175663","0,1454716832","127,4048038","-0,2571343364","0,3353703136","0,0229245629","0,01278092153","0,4974777035","0,6176644153","0,1143769018",0
6177424316,556000001,5621424315,"0,02988600383","0,09472692566","11,11047537","0,9766215143","0,2696342739","0,04885014676","0,02772593125","0,3607701972","1,322763859","2,044109528",0
2694895632,10654829,2684240803,"0,4441779561","0,3340878332","252,9271593","0,2076760501","0,05861548364","0,09349229744","0,07013118437","0,6269552171","1,006190502","1,150356403",0
3301596900,,3301596900,"0,564122056","0,2828485046",,"0,4585955962","0,07195044432","0,1074496122","0,09128247943","0,6696203258","0,9412518503","1,155385653",0
3374496187,,3374496187,"0,1824414058","0,1103192102",,"-0,04269265392","0,05334206716","0,09904096753","0,0343252527","0,275611609","2,718057116","1,031187118",0
2526132591,,2526132591,"0,4513862674","0,3427008668",,"0,1324428763","0,03856626934","0,08174397284","0,06811041689","0,6650695394","0,3772657718","0,751376871",0
10527529138,,10527529138,"0,4332860726","0,5846995747",,"0,1226848911","0,1007902032","0,03594425822","0,06397804364","1,423276029","0,9378869824","0,8607264729",0
4622545544,,4622545544,"1,157053433","0,3469762227",,"0,4498547382","0,1460246111","0,04472261675","0,0452853973","0,8620375688","0,620336764","0,467479165",0
12605878606,,12605878606,"-0,3448055726","0,7080094543",,"0,2291864927","0,05167819552","0,0355587724","0,05055637855","1,137187929","2,44272258","2,562121658",0
7040330939,,7040330939,"0,2500458293","0,7144781245",,"-0,2114199841","0,03348445441","0,03104167888","0,02819011368","0,7171437505","1,001610995","0,5514060195",0
,,,"-0,0281517517","0,0937932972",,"0,0001530950076","0,005171832619","0,02237073966",,"0,1013529737","12,30686135","2,151925651",0
,,,"8,437037878","0,7761785652",,"-0,06924824523","0,05035154012","0,0166093974",,"0,7587746007","0,1069483471","0,5944617266",0
,,,"0,1389357346","0,7645010258",,"-0,002357929604","0,04616519377","0,003325328911",,"0,2896188118","0,9328530363","0,07128660694",0
,,,"0,1591078694","0,7484822899",,"-0,02281670841","0,04626746312","0,003197002338",,"0,2923375127","0,9236264155","0,8963187284",0
12945474558,5390557,12940084001,"0,1396397068","0,1501752322","2401,509632","0,7336293423","0,06996638475","0,05710270737","0,04691891536","0,7087714403","1,069801422","1,261617414",0
19543771924,12024658,19531747266,"0,2590009662","0,1560913833","1625,307923","1,131743564","0,05856071427","0,07402847103","0,07133205186","0,7803108118","0,993010081","1,417284875",0
20372449713,68483752,20303965961,"0,2380759874","0,0967057234","297,4785861","0,5710494431","0,07333750958","0,08587466142","0,07772265285","0,7320685212","0,9566916197","1,041171654",0
26881115411,494489264,26386626147,"0,02358481677","0,2200449122","54,36137317","0,4654674365","0,06911875765","0,09017088491","0,0868478728","0,7665307679","1,18084382","1,298289707",0
9054546484,1456817966,7597728518,"-0,1618762826","0,8005406178","6,215290239","0,01491267085","0,01249857664","0,009522084113","0,01863342395","1,306710313","1,619481218","1,485695834",0
15101286960,6469118340,8632168620,"0,07922158594","0,814014584","2,334365545","0,07271616383","0,01323960336","0,009538956828","0,02846356807","1,329969196","1,091818836","1,113221834",0
13238962269,5437766603,7801195666,"0,2095204869","0,8040305046","2,434632311","-0,1483732123","0,01402957476","0,008320212399","0,02585766579","1,417631878","0,9650282052","0,8972127261",0
7063818444,4353943118,2709875326,"0,6395390764","0,7246128754","1,622395666","0,07281332811","0,02070209524","0,00343946458","0,01925061501","1,428098889","0,7166882644","0,298456837",0
19112957635,,19112957635,"0,8128014892","0,06304316771",,"-1,811041101","0,1875638415","0,03216416517","0,06153660158","1,51461684","1,01181253","0,8074633333",0
17459644454,167632545,17292011909,"0,9591525753","0,03280603177","104,1542646","-1,240056396","0,2232105672","0,02905787237","0,05580776446","1,483787439","1,007271116","0,8914701753",0
22307706840,4420657387,17887049453,"0,4620819123","0,4292689751","5,04624197","1,44596129","0,0657031623","0,04643514306","0,04041522955","0,5533018324","1,764286492","1,051338342",0
114716816901,67609076069,47107740832,"0,03374868598","0,535119335","1,696766523","0,9370115736","0,05884439751","0,09213629144","0,09262319802","0,3305827729","2,243868683","2,660109332",0
-17252703769,606891832,-17859595601,"0,6952630258","0,2870971347","-28,42797161","-0,4620421329","-0,9988030859","-6,874160158","-0,3044354864","0,0458448001","0,6989638469","-1,190571288",0
1512166299,646783064,865383235,"0,479007657","0,3970140819","2,337980666","-0,08999425938","-1,107054449","1,044973482","0,02839801855","0,01555219494","0,9396143164","-0,04845480572",0
-1431566510,546683064,-1978249574,"-0,05629717694","0,5648524129","-2,618640679","-0,02451110435","-1,27563344","-0,1295799189","-0,02615294119","0,3187313825","1,027967718","-2,612432307",0
11925439323,360601329,11564837994,"0,03438133521","0,3862957461","33,07097995","4,194316329","-1,007124431","0,4900989484","0,1904254362","0,3636304907","1,144085378","-4,93673673",0
55767561315,36633940788,19133620527,"0,07251936501","0,8434549133","1,522292173","0,1245300673","0,02136136201","0,01674589555","0,02659985036","0,5145041774","0,9132957041","1,004462967",1
51323816124,32899342371,18424473753,"-0,02232397677","0,8581364624","1,560025594","-0,00966762089","0,01934511236","0,01178254247","0,02218673919","0,4863218977","1,103374651","0,7338183333",0
64168160345,41704228386,22463931959,"-0,05459070282","0,8665444444","1,538648785","-0,08867557214","0,01895716293","0,01030980703","0,02592340891","0,5983894145","1,070044936","1,152056069",0
62224540770,52021335161,10203205609,"0,09633829041","0,8637400628","1,19613502","-0,009195943393","0,01203922421","0,00225743866","0,02727274486","0,5074229624","0,9217335007","0,1711421598",0
,,,"-0,04612946384","0,5325090593",,"-0,002176460427","0,02144742512","0,004295538345",,"1,461569973","0,9523222254","0,2622581977",0
,,,"-0,1738639431","0,7036635492",,"0,03671152606","0,0339109804","0,01539047607",,"1,454970425","0,9929761595","3,541667848",0
,,,"-0,01394080892","0,2683654641",,"-0,06697690493","0,4789070488","0,4641201812",,"1,01519274","1,777403084","37,39888601",0
,,,"1,051421115","0,5010559345",,"0,006154142389","0,1437416584","0,001141322327",,"1,773406803","0,537820065","0,002310333779",0
841219949,,841219949,"-0,00860220403","0,261193291",,"-0,3311117704","-0,4484729161","1,697401781","0,002628019865","0,001548256663","1,135894009","0,06597826816",0
4245761456,,4245761456,"-0,07822510242","0,3684237219",,"0,01388486197","-0,3654810902","0,9435025458","0,01113888712","0,01180588984","1,190783663","5,047159848",0
-4511300887,,-4511300887,"0,01961479546","0,1567100882",,"0,008845030025","-1,450362888",0,"-0,004549420952",0,"2,60154824","-1,06254224",0
8563443608,,8563443608,"0,08207635931","0,3886026845",,"0,1452047067","-0,3378262341",0,"0,02138863218",0,"0,4037567164","-1,898220452",0
2434260236,866142760,1568117476,"0,4441236031","0,448116429","2,810460756","0,1041936179","0,04785267382","0,02522898933","0,02539256278","0,5552685677","0,8861381207","0,6797562557",0
3177505837,387221430,2790284407,"0,5209063002","0,3924748999","8,205914216","0,2361166601","0,05803555762","0,04921957047","0,0361338768","0,5498651612","0,9172998606","1,772157871",0
2406851568,261132104,2145719464,"0,3958502385","0,4069455639","9,216988379","-0,05171403459","0,05201335815","0,0362780894","0,02694932484","0,5270635661","1,015616203","0,7175348518",0
2697537863,407856658,2289681205,"0,4054836354","0,414214926","6,613936073","0,01048636768","0,05054052889","0,04393027549","0,02989311549","0,4540297873","1,010403753","1,053988375",0
,,,"0,4343019836","0,4279635876",,"0,6374969096","0,1176380716","0,0623539099",,"1,52335942","0,977812387","0,9961607823",0
,,,"0,1162271027","0,4782045128",,"-0,1120035814","0,06389171192","0,05581882689",,"1,379068147","1,253118496","1,015529396",0
,,,"0,3619858185","0,4365460196",,"0,3564425774","0,06403791116","0,04178264633",,"1,846558718","0,9887749028","0,9910374521",0
,,,"0,2687659159","0,4427390437",,"0,2452086322","0,0641237161","0,0395686274",,"1,952493537","1,085196614","1,086650678",0
4873561259,137270875,4736290384,"0,4063068212","0,3756030127","35,5032432","-0,2316445199","0,08050636285","0,02525636835","0,04444669632","1,510606697","1,119819514","0,8379413544",0
4333189296,1509247129,2823942167,"0,1644749238","0,4706697837","2,871093284","-0,1777403919","0,05237941476","0,01584269721","0,0347178752","1,199524082","1,138276004","0,5669742887",0
4139565836,1736017237,2403548599,"0,5606663813","0,3764979993","2,384518856","0,2170316557","0,01935378186","0,006718900649","0,04210772462","2,148400622","0,7876594648","0,5982929585",0
5314477586,1592041494,3722436092,"0,4463617686","0,3112127391","3,338152684","-0,3933402933","0,039796112","0,01344399027","0,06138635726","2,355903552","0,8806345034","1,932270417",0
